id,mjd,mag,magerr,fid,pid
1.0,59752.4171412,18.945544757217263,0.05299999937415123,1.0,2.0
1.0,59732.4563079,18.91137820411083,0.06300000101327896,1.0,2.0
1.0,59747.4523032,19.146906969847482,0.10300000011920929,0.0,2.0
1.0,59749.4282755,19.16402317105097,0.11400000005960464,0.0,2.0
1.0,59750.4318634,19.220641865995024,0.0949999988079071,0.0,2.0
1.0,59751.3890625,19.75459534518609,0.14499999582767487,1.0,2.0
1.0,59742.3688426,18.812287689147325,0.06400000303983688,1.0,2.0
1.0,59730.4375,18.90127134574934,0.05400000140070915,1.0,2.0
